uid,namedLocation,domainID,siteID,plotID,collectDate,processedDate,sampleMaterial,geneticSampleID,laboratoryName,dnaSampleID,dnaSampleCode,internalLabID,testProtocolVersion,nucleicAcidConcentration,inhibitorRemovalRequired,targetGene,targetTaxonGroup,meanCopyNumber,copyNumberStandardDeviation,processedBy,reviewedBy,remarks,publicationDate,release
a4ffa5cf-184b-4529-959b-e396f08e719d,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2016-12-05T18:30Z,2018-06-07,soil,HARV_037-O-36-14.5-20161205-GEN,Battelle Applied Genomics,HARV_037-O-36-14.5-20161205-GEN-DNA1,,BMI_Plate62WellH8,BMI_qPCR_SOP_v5,48,N,16S,bacteria and archaea,96997,9998.9,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
e1a28dc6-6706-4650-bd20-094872871f62,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2016-12-05T18:45Z,2018-06-07,soil,HARV_037-O-12.5-5.5-20161205-GEN,Battelle Applied Genomics,HARV_037-O-12.5-5.5-20161205-GEN-DNA1,,BMI_Plate62WellH5,BMI_qPCR_SOP_v5,6.2,N,16S,bacteria and archaea,65184.8,6555.9,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
4414c295-4519-4f8d-8ca6-ad7a8a9204d8,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2016-12-05T18:45Z,2018-06-11,soil,HARV_037-O-12.5-5.5-20161205-GEN,Battelle Applied Genomics,HARV_037-O-12.5-5.5-20161205-GEN-DNA1,,BMI_Plate62WellH5,BMI_qPCR_SOP_v5,6.2,N,ITS,fungi,22.4,4.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
7fde0a20-065c-4fe1-a03e-6ba158e7fc31,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2016-12-05T19:01Z,2018-06-14,soil,HARV_037-O-7.5-25-20161205-GEN,Battelle Applied Genomics,HARV_037-O-7.5-25-20161205-GEN-DNA1,,BMI_Plate62WellH10,BMI_qPCR_SOP_v5,12,N,ITS,fungi,422.5,11.4,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
b718d5ae-c9b6-48e1-8573-428eddc835a8,HARV_037.basePlot.bgc,D01,HARV,HARV_037,2016-12-05T19:01Z,2018-06-08,soil,HARV_037-O-7.5-25-20161205-GEN,Battelle Applied Genomics,HARV_037-O-7.5-25-20161205-GEN-DNA1,,BMI_Plate62WellH10,BMI_qPCR_SOP_v5,12,N,16S,bacteria and archaea,117470.8,9203.9,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
cab43783-958d-4e0d-865d-7fb858b69d2a,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2016-12-05T19:26Z,2018-06-11,soil,HARV_035-O-9-5.5-20161205-GEN,Battelle Applied Genomics,HARV_035-O-9-5.5-20161205-GEN-DNA1,,BMI_Plate62WellH4,BMI_qPCR_SOP_v5,12,N,ITS,fungi,78.3,9.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
b0b04deb-3aa2-46c9-98ae-5fde7d2f4070,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2016-12-05T19:26Z,2018-06-07,soil,HARV_035-O-9-5.5-20161205-GEN,Battelle Applied Genomics,HARV_035-O-9-5.5-20161205-GEN-DNA1,,BMI_Plate62WellH4,BMI_qPCR_SOP_v5,12,N,16S,bacteria and archaea,127626.7,5479.8,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
525caf3f-f8b3-4adb-9b5c-7338e9390534,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2016-12-05T19:41Z,2018-06-08,soil,HARV_035-O-16.5-39.5-20161205-GEN,Battelle Applied Genomics,HARV_035-O-16.5-39.5-20161205-GEN-DNA1,,BMI_Plate62WellG12,BMI_qPCR_SOP_v5,7.5,N,16S,bacteria and archaea,74201.9,14098,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
ad83d492-3376-4dd5-b7c5-9a5502311ceb,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2016-12-05T19:41Z,2018-06-14,soil,HARV_035-O-16.5-39.5-20161205-GEN,Battelle Applied Genomics,HARV_035-O-16.5-39.5-20161205-GEN-DNA1,,BMI_Plate62WellG12,BMI_qPCR_SOP_v5,7.5,N,ITS,fungi,12.2,2.1,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
a4f9b14c-c308-4ac2-92b4-25ea036c06de,HARV_010.basePlot.bgc,D01,HARV,HARV_010,2016-12-05T19:44Z,2018-06-13,soil,HARV_010-O-4-5.5-20161205-GEN,Battelle Applied Genomics,HARV_010-O-4-5.5-20161205-GEN-DNA1,,BMI_Plate62WellF8,BMI_qPCR_SOP_v5,30,N,ITS,fungi,241.4,11.9,lB45gbSpt1o9A1rsmuBeww==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
c54a05df-b14b-4969-bc5f-27acd5ae2f00,HARV_010.basePlot.bgc,D01,HARV,HARV_010,2016-12-05T19:44Z,2018-06-07,soil,HARV_010-O-4-5.5-20161205-GEN,Battelle Applied Genomics,HARV_010-O-4-5.5-20161205-GEN-DNA1,,BMI_Plate62WellF8,BMI_qPCR_SOP_v5,30,N,16S,bacteria and archaea,97847.2,20309.6,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
d7d5cf78-fc71-488c-aa13-c353207441c2,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2016-12-05T19:57Z,2018-06-07,soil,HARV_035-O-34.5-37-20161205-GEN,Battelle Applied Genomics,HARV_035-O-34.5-37-20161205-GEN-DNA1,,BMI_Plate62WellH2,BMI_qPCR_SOP_v5,7.5,N,16S,bacteria and archaea,276688.1,11614.4,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
44a8b78f-21ba-4468-b3aa-b3a1b5679006,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2016-12-05T19:57Z,2018-06-11,soil,HARV_035-O-34.5-37-20161205-GEN,Battelle Applied Genomics,HARV_035-O-34.5-37-20161205-GEN-DNA1,,BMI_Plate62WellH2,BMI_qPCR_SOP_v5,7.5,N,ITS,fungi,97.9,16.4,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
07f2b73c-f85d-49bc-8e28-617e1e844ae9,HARV_010.basePlot.bgc,D01,HARV,HARV_010,2016-12-05T20:00Z,2018-06-07,soil,HARV_010-O-22-3-20161205-GEN,Battelle Applied Genomics,HARV_010-O-22-3-20161205-GEN-DNA1,,BMI_Plate62WellF4,BMI_qPCR_SOP_v5,8,N,16S,bacteria and archaea,83927.2,1910.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
c1137cbb-041a-49e9-8b03-341f558c7cfb,HARV_010.basePlot.bgc,D01,HARV,HARV_010,2016-12-05T20:00Z,2018-06-11,soil,HARV_010-O-22-3-20161205-GEN,Battelle Applied Genomics,HARV_010-O-22-3-20161205-GEN-DNA1,,BMI_Plate62WellF4,BMI_qPCR_SOP_v5,8,N,ITS,fungi,96.5,13.8,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
f9f5472a-ca72-4b99-83ac-5caa6e20a25b,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2016-12-05T20:43Z,2018-06-11,soil,HARV_004-O-9-24.5-20161205-GEN,Battelle Applied Genomics,HARV_004-O-9-24.5-20161205-GEN-DNA1,,BMI_Plate62WellF2,BMI_qPCR_SOP_v5,21,N,ITS,fungi,130.4,2.5,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
502503bf-b636-45c2-a37e-cdf92730f8df,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2016-12-05T20:43Z,2018-06-07,soil,HARV_004-O-9-24.5-20161205-GEN,Battelle Applied Genomics,HARV_004-O-9-24.5-20161205-GEN-DNA1,,BMI_Plate62WellF2,BMI_qPCR_SOP_v5,21,N,16S,bacteria and archaea,110414.2,5683.8,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
66daa34d-6844-44cf-8ae0-132d9eaf3a89,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2016-12-05T20:57Z,2018-06-14,soil,HARV_004-O-31-26-20161205-GEN,Battelle Applied Genomics,HARV_004-O-31-26-20161205-GEN-DNA1,,BMI_Plate62WellE11,BMI_qPCR_SOP_v5,36,N,ITS,fungi,74.1,4.7,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
b7e2239e-8817-4a41-9d73-c3b7ec6ad991,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2016-12-05T20:57Z,2018-06-08,soil,HARV_004-O-31-26-20161205-GEN,Battelle Applied Genomics,HARV_004-O-31-26-20161205-GEN-DNA1,,BMI_Plate62WellE11,BMI_qPCR_SOP_v5,36,N,16S,bacteria and archaea,57979.2,15077.8,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
b23a8592-f3a6-4c88-8b4b-f24d959ee9f9,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2016-12-05T21:15Z,2018-06-14,soil,HARV_004-O-27.5-9.5-20161205-GEN,Battelle Applied Genomics,HARV_004-O-27.5-9.5-20161205-GEN-DNA1,,BMI_Plate62WellE10,BMI_qPCR_SOP_v5,23,N,ITS,fungi,69.4,1.2,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
649d1775-00ff-4ab8-a603-5cea6c6635a8,HARV_004.basePlot.bgc,D01,HARV,HARV_004,2016-12-05T21:15Z,2018-06-08,soil,HARV_004-O-27.5-9.5-20161205-GEN,Battelle Applied Genomics,HARV_004-O-27.5-9.5-20161205-GEN-DNA1,,BMI_Plate62WellE10,BMI_qPCR_SOP_v5,23,N,16S,bacteria and archaea,60276.3,6199.7,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
d47c1e00-bc9c-4f84-aea3-e768e444d110,HARV_020.basePlot.bgc,D01,HARV,HARV_020,2016-12-06T15:02Z,2018-07-23,soil,HARV_020-O-6-4-20161206-GEN,Battelle Applied Genomics,HARV_020-O-6-4-20161206-GEN-DNA1,,BMI_Plate63WellC6,BMI_qPCR_SOP_v6,36,N,ITS,fungi,4.8,0.3,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
3e91c91c-04b1-4627-b9e5-c6cad964f7a0,HARV_020.basePlot.bgc,D01,HARV,HARV_020,2016-12-06T15:02Z,2018-06-13,soil,HARV_020-O-6-4-20161206-GEN,Battelle Applied Genomics,HARV_020-O-6-4-20161206-GEN-DNA1,,BMI_Plate63WellC6,BMI_qPCR_SOP_v5,36,N,16S,bacteria and archaea,38470.8,10749.9,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
a6447dcc-dfe3-4d46-823f-944c80a40751,HARV_020.basePlot.bgc,D01,HARV,HARV_020,2016-12-06T15:30Z,2018-06-13,soil,HARV_020-O-32-8.5-20161206-GEN,Battelle Applied Genomics,HARV_020-O-32-8.5-20161206-GEN-DNA1,,BMI_Plate62WellG7,BMI_qPCR_SOP_v5,3,N,ITS,fungi,5.5,0.7,lB45gbSpt1o9A1rsmuBeww==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
b521178d-67e1-4021-9da3-5c74441a2db5,HARV_020.basePlot.bgc,D01,HARV,HARV_020,2016-12-06T15:30Z,2018-06-07,soil,HARV_020-O-32-8.5-20161206-GEN,Battelle Applied Genomics,HARV_020-O-32-8.5-20161206-GEN-DNA1,,BMI_Plate62WellG7,BMI_qPCR_SOP_v5,3,N,16S,bacteria and archaea,98340.9,2862.2,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
ffaf8ee9-cd36-4f88-93c3-ea93164f901f,HARV_020.basePlot.bgc,D01,HARV,HARV_020,2016-12-06T15:55Z,2018-06-07,soil,HARV_020-O-26-35.5-20161206-GEN,Battelle Applied Genomics,HARV_020-O-26-35.5-20161206-GEN-DNA1,,BMI_Plate62WellG5,BMI_qPCR_SOP_v5,6,N,16S,bacteria and archaea,77015.8,11778.5,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
414b7516-a8bf-4bad-b9f8-8c4c8beb7d1d,HARV_020.basePlot.bgc,D01,HARV,HARV_020,2016-12-06T15:55Z,2018-06-11,soil,HARV_020-O-26-35.5-20161206-GEN,Battelle Applied Genomics,HARV_020-O-26-35.5-20161206-GEN-DNA1,,BMI_Plate62WellG5,BMI_qPCR_SOP_v5,6,N,ITS,fungi,10.3,0.1,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
936fed22-d2f9-4f9f-9bd2-14a02b57e266,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2016-12-06T17:00Z,2018-06-11,soil,HARV_002-O-15-38-20161206-GEN,Battelle Applied Genomics,HARV_002-O-15-38-20161206-GEN-DNA1,,BMI_Plate62WellE5,BMI_qPCR_SOP_v5,27,N,ITS,fungi,120.3,13.3,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
3628ed0c-8b43-48fb-b8d5-3378dc53c36d,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2016-12-06T17:00Z,2018-06-07,soil,HARV_002-O-15-38-20161206-GEN,Battelle Applied Genomics,HARV_002-O-15-38-20161206-GEN-DNA1,,BMI_Plate62WellE5,BMI_qPCR_SOP_v5,27,N,16S,bacteria and archaea,82466.8,9273.3,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
e34f72c0-7e05-445f-88a1-ea02aa6eaa99,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2016-12-06T17:15Z,2018-06-11,soil,HARV_002-O-26-37-20161206-GEN,Battelle Applied Genomics,HARV_002-O-26-37-20161206-GEN-DNA1,,BMI_Plate62WellE6,BMI_qPCR_SOP_v5,17,N,ITS,fungi,190,3.9,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
9fc47689-57f1-43b8-9b46-36f13be9502a,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2016-12-06T17:15Z,2018-06-07,soil,HARV_002-O-26-37-20161206-GEN,Battelle Applied Genomics,HARV_002-O-26-37-20161206-GEN-DNA1,,BMI_Plate62WellE6,BMI_qPCR_SOP_v5,17,N,16S,bacteria and archaea,89464.6,5587.6,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
4819c49e-1aa1-413c-9a74-6c4d322c60ca,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2016-12-06T17:34Z,2018-06-11,soil,HARV_002-O-1.5-7-20161206-GEN,Battelle Applied Genomics,HARV_002-O-1.5-7-20161206-GEN-DNA1,,BMI_Plate62WellE4,BMI_qPCR_SOP_v5,17,N,ITS,fungi,80.9,3.4,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T164200Z,RELEASE-2021
d8e02d7c-1dc1-448b-9b99-520b63bd8cb6,HARV_002.basePlot.bgc,D01,HARV,HARV_002,2016-12-06T17:34Z,2018-06-07,soil,HARV_002-O-1.5-7-20161206-GEN,Battelle Applied Genomics,HARV_002-O-1.5-7-20161206-GEN-DNA1,,BMI_Plate62WellE4,BMI_qPCR_SOP_v5,17,N,16S,bacteria and archaea,77364.8,12051.4,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T164200Z,RELEASE-2021
e1549382-92cb-4412-9c3a-2edee2283772,HARV_033.basePlot.bgc,D01,HARV,HARV_033,2017-04-24T16:50Z,2018-06-13,soil,HARV_033-O-33.5-20.5-20170424-GEN,Battelle Applied Genomics,HARV_033-O-33.5-20.5-20170424-GEN-DNA1,,BMI_Plate63WellC9,BMI_qPCR_SOP_v5,5.7,N,16S,bacteria and archaea,4417.1,751,lB45gbSpt1quifC/yR2GrQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
df820006-8563-450b-9844-cdffe9a48ba9,HARV_033.basePlot.bgc,D01,HARV,HARV_033,2017-04-24T16:50Z,2018-07-24,soil,HARV_033-O-33.5-20.5-20170424-GEN,Battelle Applied Genomics,HARV_033-O-33.5-20.5-20170424-GEN-DNA1,,BMI_Plate63WellC9,BMI_qPCR_SOP_v6,5.7,N,ITS,fungi,4.8,0.7,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
143a6cc9-345b-4dbd-b993-ce76554eb2d9,HARV_033.basePlot.bgc,D01,HARV,HARV_033,2017-04-24T17:10Z,2018-07-24,soil,HARV_033-O-36.5-3-20170424-GEN,Battelle Applied Genomics,HARV_033-O-36.5-3-20170424-GEN-DNA1,,BMI_Plate63WellC11,BMI_qPCR_SOP_v6,5.5,N,ITS,fungi,5.7,0.5,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
9c3e431e-0451-43c8-afb9-130b3b00b642,HARV_033.basePlot.bgc,D01,HARV,HARV_033,2017-04-24T17:10Z,2018-06-15,soil,HARV_033-O-36.5-3-20170424-GEN,Battelle Applied Genomics,HARV_033-O-36.5-3-20170424-GEN-DNA1,,BMI_Plate63WellC11,BMI_qPCR_SOP_v5,5.5,N,16S,bacteria and archaea,9342.2,1036.5,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
f45f2bb4-07e7-4cce-902c-de9d38c7db42,HARV_033.basePlot.bgc,D01,HARV,HARV_033,2017-04-24T17:30Z,2018-06-15,soil,HARV_033-O-6-14-20170424-GEN,Battelle Applied Genomics,HARV_033-O-6-14-20170424-GEN-DNA1,,BMI_Plate63WellC12,BMI_qPCR_SOP_v5,16,N,16S,bacteria and archaea,39401.2,4378.4,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
1c440afd-7682-4b38-b052-04fd0c7a589a,HARV_033.basePlot.bgc,D01,HARV,HARV_033,2017-04-24T17:30Z,2018-07-24,soil,HARV_033-O-6-14-20170424-GEN,Battelle Applied Genomics,HARV_033-O-6-14-20170424-GEN-DNA1,,BMI_Plate63WellC12,BMI_qPCR_SOP_v6,16,N,ITS,fungi,11.3,0.1,lB45gbSpt1quifC/yR2GrQ==,RuY12me+ipXm0I2ck7Euxg==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
05241aed-4c39-4497-b2b6-8c2e4270f48a,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2017-04-24T18:05Z,2018-06-07,soil,HARV_035-O-31.5-1.5-20170424-GEN,Battelle Applied Genomics,HARV_035-O-31.5-1.5-20170424-GEN-DNA1,,BMI_Plate62WellH1,BMI_qPCR_SOP_v5,6.8,N,16S,bacteria and archaea,201390.5,4159.8,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
0069baa6-9f37-4770-938a-518988cf95ad,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2017-04-24T18:05Z,2018-06-11,soil,HARV_035-O-31.5-1.5-20170424-GEN,Battelle Applied Genomics,HARV_035-O-31.5-1.5-20170424-GEN-DNA1,,BMI_Plate62WellH1,BMI_qPCR_SOP_v5,6.8,N,ITS,fungi,37.7,2.9,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
4f7145bb-6065-48f5-9886-c56750ca10c1,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2017-04-24T18:26Z,2018-06-14,soil,HARV_035-O-0-4.5-20170424-GEN,Battelle Applied Genomics,HARV_035-O-0-4.5-20170424-GEN-DNA1,,BMI_Plate62WellG11,BMI_qPCR_SOP_v5,6.8,N,ITS,fungi,317.1,9.4,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
2651b7d4-bcaf-4fba-a3b9-45a31b4af514,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2017-04-24T18:26Z,2018-06-08,soil,HARV_035-O-0-4.5-20170424-GEN,Battelle Applied Genomics,HARV_035-O-0-4.5-20170424-GEN-DNA1,,BMI_Plate62WellG11,BMI_qPCR_SOP_v5,6.8,N,16S,bacteria and archaea,79502.4,6442,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
ee938b24-e7ea-4439-a2ae-5eefdea32d0c,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2017-04-24T18:48Z,2018-06-07,soil,HARV_035-O-5.5-21-20170424-GEN,Battelle Applied Genomics,HARV_035-O-5.5-21-20170424-GEN-DNA1,,BMI_Plate62WellH3,BMI_qPCR_SOP_v5,9.7,N,16S,bacteria and archaea,192969.2,20034,lB45gbSpt1pn43dN2c9shg==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
8f161f10-c51d-4584-b34e-a8f471c2c1c0,HARV_035.basePlot.bgc,D01,HARV,HARV_035,2017-04-24T18:48Z,2018-06-11,soil,HARV_035-O-5.5-21-20170424-GEN,Battelle Applied Genomics,HARV_035-O-5.5-21-20170424-GEN-DNA1,,BMI_Plate62WellH3,BMI_qPCR_SOP_v5,9.7,N,ITS,fungi,90.8,20.5,vMLbKuU6fpHPtzVuPHJJHg==,lB45gbSpt1o9A1rsmuBeww==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
fde0558b-1490-4bb6-baea-e415b40a0509,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2017-04-25T14:28Z,2018-06-14,soil,HARV_001-O-35-20-20170425-GEN,Battelle Applied Genomics,HARV_001-O-35-20-20170425-GEN-DNA1,,BMI_Plate62WellD12,BMI_qPCR_SOP_v5,20,N,ITS,fungi,136.2,4.2,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
ace7616e-b104-48eb-9c3c-efa5ca39a5c6,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2017-04-25T14:28Z,2018-06-08,soil,HARV_001-O-35-20-20170425-GEN,Battelle Applied Genomics,HARV_001-O-35-20-20170425-GEN-DNA1,,BMI_Plate62WellD12,BMI_qPCR_SOP_v5,20,N,16S,bacteria and archaea,66992.5,3435.4,hZbYwvE98vAJ9xQ7q9q84A==,lB45gbSpt1o9A1rsmuBeww==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
5455425d-b2d0-4fa1-892a-8173c05929c2,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2017-04-25T14:49Z,2018-08-08,soil,HARV_001-O-7.5-7-20170425-GEN,Battelle Applied Genomics,HARV_001-O-7.5-7-20170425-GEN-DNA2,,BMI_Plate68WellG9,BMI_qPCR_SOP_v6,8,N,16S,bacteria and archaea,20657.6,2675.5,vMLbKuU6fpHQRZdWLavRHQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
7d8e7552-a35a-4dc6-8bbb-88311cab7098,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2017-04-25T14:49Z,2018-08-07,soil,HARV_001-O-7.5-7-20170425-GEN,Battelle Applied Genomics,HARV_001-O-7.5-7-20170425-GEN-DNA2,,BMI_Plate68WellG9,BMI_qPCR_SOP_v6,8,N,ITS,fungi,131.1,5.3,EpO2CC/Vy5JdvrXMs+zWXQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
b19129b3-ad5f-4049-b482-998503de4e3d,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2017-04-25T15:20Z,2018-08-07,soil,HARV_001-O-7-37-20170425-GEN,Battelle Applied Genomics,HARV_001-O-7-37-20170425-GEN-DNA2,,BMI_Plate68WellH7,BMI_qPCR_SOP_v6,33,N,16S,bacteria and archaea,8180.1,266.1,lB45gbSpt1q8OAN0xuPdmQ==,hZbYwvE98vC74xef62GeRA==,1:100 dilution; included in calculations,20201217T225217Z,RELEASE-2021
4773be24-f192-47a6-9381-65004ac01b2a,HARV_001.basePlot.bgc,D01,HARV,HARV_001,2017-04-25T15:20Z,2018-08-07,soil,HARV_001-O-7-37-20170425-GEN,Battelle Applied Genomics,HARV_001-O-7-37-20170425-GEN-DNA2,,BMI_Plate68WellH7,BMI_qPCR_SOP_v6,33,N,ITS,fungi,71.8,2.2,EpO2CC/Vy5JdvrXMs+zWXQ==,hZbYwvE98vC74xef62GeRA==,1:10 dilution; included in calculations,20201217T225217Z,RELEASE-2021
