uid,domainID,siteID,plotID,namedLocation,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,smRemarks,smMeasuredBy,smDataQF,publicationDate,release
f1cbfee4-7329-4d89-b191-3ad440f1cedf,D01,BART,BART_071,BART_071.basePlot.bgc,2020-10-04T17:56Z,BART_071-O-23-36-20201004,A00000156887,BART_071-O-23-36-20201004-SM,NEON.DOC.014048vN,O,2020-10-07T21:42Z,2020-10-13T16:20Z,2.12,7.32,4.16,1.549,0.392,,0000-0003-3463-8507,,20210804T172612Z,PROVISIONAL
b2155a56-88b4-4084-b2ac-8e581f5f07c6,D01,BART,BART_071,BART_071.basePlot.bgc,2020-10-04T18:18Z,BART_071-O-38.5-6-20201004,A00000156888,BART_071-O-38.5-6-20201004-SM,NEON.DOC.014048vN,O,2020-10-07T21:42Z,2020-10-13T16:20Z,2.12,7.73,3.72,2.506,0.285,,0000-0003-3463-8507,,20210804T172612Z,PROVISIONAL
c48dab3d-4c26-4a40-9166-7bc915b3a565,D01,BART,BART_040,BART_040.basePlot.bgc,2020-10-05T16:57Z,BART_040-O-7-14-20201005,A00000156880,BART_040-O-7-14-20201005-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.14,7.05,4.3,1.273,0.44,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
b99574ff-377f-4eb7-8eff-dbb55f885592,D01,BART,BART_040,BART_040.basePlot.bgc,2020-10-05T17:27Z,BART_040-O-30.5-6-20201005,A00000156882,BART_040-O-30.5-6-20201005-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.12,7.11,3.42,2.838,0.261,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
b59ad0da-bf9f-4edb-99d0-ebf1d28794bc,D01,BART,BART_040,BART_040.basePlot.bgc,2020-10-05T17:36Z,BART_040-O-36-23.5-20201005,A00000156881,BART_040-O-36-23.5-20201005-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.13,7.08,3.34,3.091,0.244,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
0f052fdc-29d9-4906-8883-809ede7382fb,D01,BART,BART_036,BART_036.basePlot.bgc,2020-10-05T19:03Z,BART_036-O-26.5-6.5-20201005,A00000156877,BART_036-O-26.5-6.5-20201005-SM,NEON.DOC.014048vN,O,2020-10-07T21:44Z,2020-10-13T16:20Z,2.12,7.16,4.71,0.946,0.514,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
c24d22b0-079e-4700-8cf9-c1e3e692aa4f,D01,BART,BART_036,BART_036.basePlot.bgc,2020-10-05T19:34Z,BART_036-O-17-8-20201005,A00000156878,BART_036-O-17-8-20201005-SM,NEON.DOC.014048vN,O,2020-10-07T21:44Z,2020-10-13T16:20Z,2.12,7.06,3.84,1.872,0.348,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
56d2d367-9ccd-4086-bb5d-8a4fc07076b3,D01,BART,BART_036,BART_036.basePlot.bgc,2020-10-05T19:56Z,BART_036-O-7-24-20201005,A00000156879,BART_036-O-7-24-20201005-SM,NEON.DOC.014048vN,O,2020-10-07T21:44Z,2020-10-13T16:20Z,2.11,7.14,3.7,2.164,0.316,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
38b3f30b-f748-401e-8f7d-878bfad0cab7,D01,BART,BART_023,BART_023.basePlot.bgc,2020-10-06T13:56Z,BART_023-O-30.5-36-20201006,A00000127210,BART_023-O-30.5-36-20201006-SM,NEON.DOC.014048vN,O,2020-10-07T21:44Z,2020-10-13T16:20Z,2.07,7.13,3.54,2.442,0.291,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
f8985cc7-db29-44b1-816b-9e2ff5a98be6,D01,BART,BART_023,BART_023.basePlot.bgc,2020-10-06T14:21Z,BART_023-O-36.5-8-20201006,A00000127194,BART_023-O-36.5-8-20201006-SM,NEON.DOC.014048vN,O,2020-10-07T21:44Z,2020-10-13T16:20Z,2.06,7.12,3.52,2.466,0.289,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
68edbc3f-ad10-4edf-8e54-b1c6c86ff934,D01,BART,BART_023,BART_023.basePlot.bgc,2020-10-06T14:53Z,BART_023-O-2-26-20201006,A00000127193,BART_023-O-2-26-20201006-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.18,7.1,4.74,0.922,0.52,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
40f389d6-a8c5-434c-9178-97403f6a733b,D01,BART,BART_003,BART_003.basePlot.bgc,2020-10-06T18:07Z,BART_003-O-23.5-31.5-20201006,A00000127142,BART_003-O-23.5-31.5-20201006-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.13,7.11,4.14,1.478,0.404,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
f0209d18-cef8-4ef8-86b9-d33271c2a41f,D01,BART,BART_003,BART_003.basePlot.bgc,2020-10-06T18:38Z,BART_003-O-31.5-9-20201006,A00000127244,BART_003-O-31.5-9-20201006-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.15,7.16,4.5,1.132,0.469,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
f26dac86-5bde-425d-a1b2-069ef49323ba,D01,BART,BART_003,BART_003.basePlot.bgc,2020-10-06T18:54Z,BART_003-O-7-5-20201006,A00000127126,BART_003-O-7-5-20201006-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.05,7.06,4.87,0.777,0.563,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
6bf98c37-63e6-4fd1-ae32-28508a3e19a1,D01,BART,BART_005,BART_005.basePlot.bgc,2020-10-07T12:37Z,BART_005-O-8.5-9-20201007,A00000127211,BART_005-O-8.5-9-20201007-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.06,7.04,3.46,2.557,0.281,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
0995433e-f61f-4f0f-9a69-d7b5bbaa7afe,D01,BART,BART_005,BART_005.basePlot.bgc,2020-10-07T12:58Z,BART_005-O-2-36.5-20201007,A00000127228,BART_005-O-2-36.5-20201007-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.06,7.09,3.42,2.699,0.27,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
42092d18-1bf1-47f5-b8d5-543d11ae8e1e,D01,BART,BART_005,BART_005.basePlot.bgc,2020-10-07T13:30Z,BART_005-O-34-11-20201007,A00000127227,BART_005-O-34-11-20201007-SM,NEON.DOC.014048vN,O,2020-10-07T21:43Z,2020-10-13T16:20Z,2.12,7.04,3.68,2.154,0.317,,0000-0001-8260-4067,,20210804T172612Z,PROVISIONAL
95ddbddc-df04-473d-8e2d-eaa4cc44b16b,D01,BART,BART_005,BART_005.basePlot.bgc,2021-04-26T20:19Z,BART_005-O-8.5-20.5-20210426,A00000320788,BART_005-O-8.5-20.5-20210426-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:29Z,2.11,7.5,3.43,3.083,0.245,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
32185581-5010-48bc-a4c3-99e5f6a98dcd,D01,BART,BART_005,BART_005.basePlot.bgc,2021-04-26T20:44Z,BART_005-O-36.5-9.5-20210426,A00000320790,BART_005-O-36.5-9.5-20210426-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:28Z,2.06,7.25,3.55,2.483,0.287,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
8686de63-d7eb-4018-85d5-448d33f4c6c6,D01,BART,BART_005,BART_005.basePlot.bgc,2021-04-26T21:07Z,BART_005-O-28.5-35-20210426,A00000320789,BART_005-O-28.5-35-20210426-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:30Z,2.18,7.58,3.65,2.673,0.272,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
1d0254a4-154d-424f-9c78-a2735f653855,D01,BART,BART_003,BART_003.basePlot.bgc,2021-04-27T12:47Z,BART_003-O-8.5-8.5-20210427,A00000320782,BART_003-O-8.5-8.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:26Z,2.07,4.21,2.94,1.46,0.407,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
56bcbb8a-ad41-407e-9aff-c5bcd1feb932,D01,BART,BART_003,BART_003.basePlot.bgc,2021-04-27T13:22Z,BART_003-O-32.5-0.5-20210427,A00000320783,BART_003-O-32.5-0.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:26Z,2.16,4.14,3,1.357,0.424,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
ee35bb84-9491-4ab0-9cf1-cd3759e5a57a,D01,BART,BART_003,BART_003.basePlot.bgc,2021-04-27T13:54Z,BART_003-O-39.5-34-20210427,A00000320784,BART_003-O-39.5-34-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:30Z,2.15,7.46,3.7,2.426,0.292,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
750637f1-ad74-4d8c-970c-f01ebe3f95d5,D01,BART,BART_002,BART_002.basePlot.bgc,2021-04-27T14:19Z,BART_002-O-25.5-37.5-20210427,A00000320734,BART_002-O-25.5-37.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:27Z,2.08,7.63,4.77,1.063,0.485,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
ffa309e1-cc87-44a1-9d9f-d70775486712,D01,BART,BART_002,BART_002.basePlot.bgc,2021-04-27T14:49Z,BART_002-O-38-18.5-20210427,A00000320749,BART_002-O-38-18.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:31Z,2.14,7.4,3.78,2.207,0.312,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
3eeb7d52-ffcc-48f3-b140-299f8cb430a4,D01,BART,BART_002,BART_002.basePlot.bgc,2021-04-27T15:11Z,BART_002-O-15.5-6-20210427,A00000320765,BART_002-O-15.5-6-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:29Z,2.11,7.55,3.88,2.073,0.325,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
236d9e41-4332-4af4-804a-3be3de433d5a,D01,BART,BART_023,BART_023.basePlot.bgc,2021-04-27T15:12Z,BART_023-O-32-5.5-20210427,A00000320791,BART_023-O-32-5.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:27Z,2.11,7.48,3.53,2.782,0.264,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
87a6cce6-f791-4fde-8b59-95107404b6c6,D01,BART,BART_023,BART_023.basePlot.bgc,2021-04-27T15:50Z,BART_023-O-38.5-31.5-20210427,A00000320792,BART_023-O-38.5-31.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:30Z,2.18,7.54,3.5,3.061,0.246,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
19502048-e752-4e5c-aaa9-092ca82645ab,D01,BART,BART_042,BART_042.basePlot.bgc,2021-04-27T20:10Z,BART_042-O-26.5-30-20210427,A00000320769,BART_042-O-26.5-30-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:28Z,2.13,7.13,3.2,3.673,0.214,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
4409d03b-157f-426b-a734-d139216a9a8c,D01,BART,BART_023,BART_023.basePlot.bgc,2021-04-27T16:22Z,BART_023-O-10-3.5-20210427,A00000320793,BART_023-O-10-3.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:29Z,2.13,8.09,3.3,4.094,0.196,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
71e850c9-bf45-4dde-a883-9576827420e1,D01,BART,BART_036,BART_036.basePlot.bgc,2021-04-27T18:42Z,BART_036-O-4.5-4.5-20210427,A00000320794,BART_036-O-4.5-4.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:31Z,2.15,7.17,3.68,2.281,0.305,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
dee1c4ae-b0e0-41e5-8dbf-d4a726f8df6e,D01,BART,BART_036,BART_036.basePlot.bgc,2021-04-27T19:12Z,BART_036-O-2.5-27.5-20210427,A00000320795,BART_036-O-2.5-27.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:32Z,2.07,7.16,3.59,2.349,0.299,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
dc1d7db3-2e9a-4c6c-b2f3-fc72ac354ae6,D01,BART,BART_036,BART_036.basePlot.bgc,2021-04-27T19:36Z,BART_036-O-30-14.5-20210427,A00000320796,BART_036-O-30-14.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:29Z,2.13,7.12,3.39,2.96,0.253,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
dea6d57f-2a69-4866-94a3-ea1ec9d6fad4,D01,BART,BART_042,BART_042.basePlot.bgc,2021-04-27T20:33Z,BART_042-O-26-0.5-20210427,A00000320771,BART_042-O-26-0.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:27Z,2.13,3.25,2.69,1,0.5,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
302a7676-c045-4c3a-87cd-21fe8c8f6d24,D01,BART,BART_042,BART_042.basePlot.bgc,2021-04-27T20:57Z,BART_042-O-3.5-17.5-20210427,A00000320770,BART_042-O-3.5-17.5-20210427-SM,NEON.DOC.014048vN,O,2021-04-28T16:00Z,2021-04-30T16:31Z,2.13,7.77,2.39,20.692,0.046,,0000-0003-3463-8507,,20211102T184511Z,PROVISIONAL
5250e16b-4c44-444f-b05e-ce62d8c5bab6,D01,BART,BART_001,BART_001.basePlot.bgc,2021-05-04T12:25Z,BART_001-O-26-36-20210504,A00000320717,BART_001-O-26-36-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:58Z,2.16,7.43,3.92,1.994,0.334,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
f2220b4e-1351-4c2f-9ea4-a015a7f636a2,D01,BART,BART_001,BART_001.basePlot.bgc,2021-05-04T13:05Z,BART_001-O-31-13.5-20210504,A00000320718,BART_001-O-31-13.5-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:56Z,2.08,7.51,3.29,3.488,0.223,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
2542bb7e-b48e-4708-aa8b-948878eb12d2,D01,BART,BART_001,BART_001.basePlot.bgc,2021-05-04T13:52Z,BART_001-O-6-32.5-20210504,A00000320733,BART_001-O-6-32.5-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:56Z,2.13,7.16,4.03,1.647,0.378,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
5a18ed99-7341-40d1-a716-de5e95326f70,D01,BART,BART_004,BART_004.basePlot.bgc,2021-05-04T15:20Z,BART_004-O-19.5-35.5-20210504,A00000320787,BART_004-O-19.5-35.5-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:57Z,2.18,7.27,3.53,2.77,0.265,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
12e76bfa-bd88-491d-bf0a-07d0e01f95cb,D01,BART,BART_004,BART_004.basePlot.bgc,2021-05-04T15:49Z,BART_004-O-4-8-20210504,A00000320786,BART_004-O-4-8-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:58Z,2.2,7.4,3.65,2.586,0.279,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
52eef89e-749a-4cce-982f-69563649c88d,D01,BART,BART_040,BART_040.basePlot.bgc,2021-05-04T22:39Z,BART_040-O-1.5-4-20210504,A00000320767,BART_040-O-1.5-4-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:56Z,2.12,7.18,3.38,3.016,0.249,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
f453a309-9ae8-431e-bff7-ccd339d4f733,D01,BART,BART_004,BART_004.basePlot.bgc,2021-05-04T16:28Z,BART_004-O-34.5-3-20210504,A00000320785,BART_004-O-34.5-3-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:58Z,2.1,7.33,3.62,2.441,0.291,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
6777103a-acb4-4592-88e1-d8792c2e32d1,D01,BART,BART_071,BART_071.basePlot.bgc,2021-05-04T20:24Z,BART_071-O-2-37.5-20210504,A00000320772,BART_071-O-2-37.5-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:59Z,2.16,7.33,3.59,2.615,0.277,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
144f1bec-b28b-472c-8590-5137de2b4153,D01,BART,BART_071,BART_071.basePlot.bgc,2021-05-04T21:18Z,BART_071-O-38.5-9.5-20210504,A00000320751,BART_071-O-38.5-9.5-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:57Z,2.14,7.27,3.89,1.931,0.341,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
1619ecb3-eba4-4331-8afb-f52b751e3563,D01,BART,BART_071,BART_071.basePlot.bgc,2021-05-04T21:39Z,BART_071-O-11.5-4-20210504,A00000320750,BART_071-O-11.5-4-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:56Z,2.09,7.17,3.72,2.117,0.321,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
ce36495b-78c7-49f1-abe8-c391b9a95e12,D01,BART,BART_040,BART_040.basePlot.bgc,2021-05-04T22:00Z,BART_040-O-5.5-31.5-20210504,A00000320766,BART_040-O-5.5-31.5-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:58Z,2.11,7.29,3.5,2.727,0.268,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
713bafea-7411-4978-b3b2-99a5ae23eb3c,D01,BART,BART_040,BART_040.basePlot.bgc,2021-05-04T22:48Z,BART_040-O-38-9-20210504,A00000320768,BART_040-O-38-9-20210504-SM,NEON.DOC.014048vN,O,2021-05-07T15:00Z,2021-05-10T12:57Z,2.11,7.19,3.44,2.82,0.262,,0000-0003-3463-8507,,20211102T181007Z,PROVISIONAL
088b8f26-0bf0-44bb-bbaf-871182914bc4,D01,BART,BART_071,BART_071.basePlot.bgc,2021-06-08T17:36Z,BART_071-O-33-26.5-20210608,A00000320754,BART_071-O-33-26.5-20210608-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:53Z,2.17,7.14,3.76,2.126,0.32,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
ccc3960a-0c42-46fc-b287-cdfdb9322011,D01,BART,BART_071,BART_071.basePlot.bgc,2021-06-08T18:23Z,BART_071-O-3.5-22-20210608,A00000320738,BART_071-O-3.5-22-20210608-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:51Z,2.1,7.15,4.49,1.113,0.473,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
39d6a414-5fda-49bf-b2cd-492469e71183,D01,BART,BART_071,BART_071.basePlot.bgc,2021-06-08T18:48Z,BART_071-O-4-17-20210608,A00000320737,BART_071-O-4-17-20210608-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:51Z,2.15,7.89,4.31,1.657,0.376,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
4af83b59-2cf8-4c1f-99f5-4e858ebeb988,D01,BART,BART_040,BART_040.basePlot.bgc,2021-06-08T19:48Z,BART_040-O-36.5-31.5-20210608,A00000320753,BART_040-O-36.5-31.5-20210608-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:52Z,2.11,7.3,3.58,2.531,0.283,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
f9160eca-c332-4654-b30b-c1fdc05a64b8,D01,BART,BART_040,BART_040.basePlot.bgc,2021-06-08T20:16Z,BART_040-O-8-34.5-20210608,A00000320759,BART_040-O-8-34.5-20210608-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:49Z,2.07,7.88,4.95,1.017,0.496,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
8d50f302-011f-483f-b9c0-dd2b9d938624,D01,BART,BART_040,BART_040.basePlot.bgc,2021-06-08T20:36Z,BART_040-O-9.5-0.5-20210608,A00000320758,BART_040-O-9.5-0.5-20210608-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:55Z,2.12,7.37,4.66,1.067,0.484,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
148c76ad-6f8d-4bf0-a4ae-d748a46950f3,D01,BART,BART_002,BART_002.basePlot.bgc,2021-06-09T12:44Z,BART_002-O-0.5-24.5-20210609,A00000320747,BART_002-O-0.5-24.5-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:54Z,2.16,7.29,4.87,0.893,0.528,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
3eb0a012-5c71-4872-b13c-0f12cd38ee5a,D01,BART,BART_002,BART_002.basePlot.bgc,2021-06-09T13:17Z,BART_002-O-8.5-12-20210609,A00000320763,BART_002-O-8.5-12-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:53Z,2.12,7.15,4.08,1.566,0.39,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
8bbf6b6e-4505-4f65-866b-e35f3cd82bc4,D01,BART,BART_001,BART_001.basePlot.bgc,2021-06-09T13:21Z,BART_001-O-1-34-20210609,A00000320780,BART_001-O-1-34-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:51Z,2.12,7.63,4.1,1.783,0.359,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
9272bf9f-0415-46c5-88d8-162df45e185a,D01,BART,BART_001,BART_001.basePlot.bgc,2021-06-09T13:57Z,BART_001-O-36-39.5-20210609,A00000320764,BART_001-O-36-39.5-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:55Z,2.05,7.29,4.92,0.826,0.548,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
bd4806ad-e5e6-4e57-a81e-5a0b62fc8fe2,D01,BART,BART_001,BART_001.basePlot.bgc,2021-06-09T14:16Z,BART_001-O-17.5-2-20210609,A00000320748,BART_001-O-17.5-2-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:52Z,2.06,7.12,3.97,1.649,0.377,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
75c23274-4cfa-41d3-bd61-8495d7ae4707,D01,BART,BART_002,BART_002.basePlot.bgc,2021-06-09T14:42Z,BART_002-O-39.5-22.5-20210609,A00000320779,BART_002-O-39.5-22.5-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:48Z,2.16,7.11,4.4,1.21,0.453,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
adc3fc1a-735b-443e-8aca-56785259f315,D01,BART,BART_036,BART_036.basePlot.bgc,2021-06-09T17:05Z,BART_036-O-31.5-0-20210609,A00000320735,BART_036-O-31.5-0-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:50Z,2.06,7.06,4.42,1.119,0.472,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
431cd8f7-1b94-4ef4-b3a0-fe0390888796,D01,BART,BART_036,BART_036.basePlot.bgc,2021-06-09T17:46Z,BART_036-O-19.5-9-20210609,A00000320752,BART_036-O-19.5-9-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:54Z,2.06,5.89,4.14,0.841,0.543,Limited sample unusually light and fluffy,0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
9c5655d1-078f-434b-902c-3718f6d8a422,D01,BART,BART_036,BART_036.basePlot.bgc,2021-06-09T18:17Z,BART_036-O-39.5-38-20210609,A00000320736,BART_036-O-39.5-38-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:49Z,2.15,7.3,4.22,1.488,0.402,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
3db71321-29d7-4903-a9af-51c82f18ee45,D01,BART,BART_042,BART_042.basePlot.bgc,2021-06-09T19:18Z,BART_042-O-36-27.5-20210609,A00000320757,BART_042-O-36-27.5-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:50Z,2.19,7.24,4.04,1.73,0.366,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
db767ac6-b90a-47ec-80c5-159aa3d50225,D01,BART,BART_042,BART_042.basePlot.bgc,2021-06-09T19:41Z,BART_042-O-6.5-28.5-20210609,A00000320755,BART_042-O-6.5-28.5-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:49Z,2.06,7.81,3.4,3.291,0.233,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
0f8997ac-6f2c-4441-af5e-66936e6a4226,D01,BART,BART_042,BART_042.basePlot.bgc,2021-06-09T20:01Z,BART_042-O-8-14-20210609,A00000320756,BART_042-O-8-14-20210609-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:50Z,2.06,7.22,3.7,2.146,0.318,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
36535b5b-4f0e-4c3d-8061-d9a3de586c1a,D01,BART,BART_004,BART_004.basePlot.bgc,2021-06-10T13:49Z,BART_004-O-39-1.5-20210610,A00000320775,BART_004-O-39-1.5-20210610-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:52Z,2.13,7.45,3.78,2.224,0.31,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
32e5ec2d-8d80-4a61-b3fa-82abecca7742,D01,BART,BART_004,BART_004.basePlot.bgc,2021-06-10T14:14Z,BART_004-O-14.5-6.5-20210610,A00000320774,BART_004-O-14.5-6.5-20210610-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:54Z,2.13,7.71,3.91,2.135,0.319,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
c9904872-67ae-4224-a95c-30ce898e8bce,D01,BART,BART_004,BART_004.basePlot.bgc,2021-06-10T14:34Z,BART_004-O-2-28-20210610,A00000320773,BART_004-O-2-28-20210610-SM,NEON.DOC.014048vN,O,2021-06-11T15:00Z,2021-06-14T13:55Z,2.12,7.72,4.31,1.557,0.391,"",0000-0003-3463-8507,,20211011T163840Z,PROVISIONAL
